112.664
154.46
196.247
238.048
279.885
321.779
363.751
405.822
2689.88
2710.24
2730.4
2750.42
2770.33
2790.18
2809.98
2829.75
2849.5
2869.25
2889.01
2908.79
2928.59
2948.41
2968.27
2988.17
3008.11
3028.1
3048.13
3068.2
3088.34
3108.52
3128.75
3149.05
3169.4
3189.8
3210.27
3230.79
3251.38
3272.02
3292.73
3313.5
3334.34
3355.23
3376.2
3397.22
3418.31
3439.47
3460.7
3481.99
3503.35
3524.77
3546.26
